Order_ID,Product_Name,Category,Quantity,Price_per_Unit,Total_Price,Order_Date,Store_Location,Stock_Available, Customer_Rating ,Revenue_Category,Order_Month,Rating_Category,Month
2398,Soan Papdi,Sweets,19,70,1330,17-11-2024,Mumbai,95, 3.80 ,High,November,Average,2024-11
2399,Mathri,Snacks,17,40,680,08-04-2025,Mumbai,166, 2.80 ,Medium,April,Bad,2025-04
2400,Chana Dal Namkeen,Snacks,20,30,600,21-10-2024,Hyderabad,767, 3.50 ,Medium,October,Average,2024-10
2401,Gulab Jamun Tin,Sweets,3,90,270,02-03-2025,Ahmedabad,368, 3.80 ,Low,March,Average,2025-03
2402,Chana Dal Namkeen,Snacks,1,30,30,30-01-2025,Delhi,389, 3.50 ,Low,January,Average,2025-01
2403,Navratan Mix,Snacks,12,25,300,02-07-2024,Hyderabad,968, 2.70 ,Low,July,Bad,2024-07
2404,Masala Papad,Appetizers,8,10,80,14-04-2025,Mumbai,666, 3.50 ,Low,April,Average,2025-04
2405,Chana Dal Namkeen,Snacks,1,30,30,12-02-2025,Kolkata,747, 3.30 ,Low,February,Average,2025-02
2406,Rasgulla Tin,Sweets,8,80,640,18-02-2025,Bangalore,578, 3.76 ,Medium,February,Average,2025-02
2407,Bhel Puri,Snacks,5,35,175,19-10-2024,Bangalore,711, 2.60 ,Low,October,Bad,2024-10
2408,Mathri,Snacks,7,40,280,07-07-2024,Kolkata,380, 4.60 ,Low,July,Good,2024-07
2409,Soan Papdi,Sweets,6,70,420,18-10-2024,Bangalore,958, 2.90 ,Low,October,Bad,2024-10
2410,Rasgulla Tin,Sweets,12,80,960,18-07-2024,Mumbai,805, 3.70 ,Medium,July,Average,2024-07
2411,Masala Papad,Appetizers,13,10,130,14-01-2025,Hyderabad,930, 4.10 ,Low,January,Good,2025-01
2412,Aloo Bhujia,Snacks,1,20,20,02-03-2025,Hyderabad,29, 2.60 ,Low,March,Bad,2025-03
2413,Rasgulla Tin,Sweets,14,80,1120,09-11-2024,Delhi,552, 4.00 ,High,November,Good,2024-11
2414,Bhel Puri,Snacks,6,35,210,30-09-2024,Bangalore,102, 3.76 ,Low,September,Average,2024-09
2415,Gulab Jamun Tin,Sweets,3,90,270,17-09-2024,Pune,67, 3.70 ,Low,September,Average,2024-09
2416,Soan Papdi,Sweets,18,70,1260,20-03-2025,Jaipur,137, 4.50 ,High,March,Good,2025-03
2417,Aloo Bhujia,Snacks,10,20,200,08-05-2025,Jaipur,480, 3.10 ,Low,May,Average,2025-05
2418,Kaju Katli,Sweets,18,150,2700,21-02-2025,Hyderabad,979, 4.30 ,High,February,Good,2025-02
2419,Chana Dal Namkeen,Snacks,16,30,480,29-05-2025,Lucknow,200, 3.80 ,Low,May,Average,2025-05
2420,Rasgulla Tin,Sweets,8,80,640,01-02-2025,Mumbai,761, 3.50 ,Medium,February,Average,2025-02
2421,Mathri,Snacks,4,40,160,17-05-2025,Chennai,231, 4.30 ,Low,May,Good,2025-05
2422,Masala Papad,Appetizers,11,10,110,09-08-2024,Jaipur,684, 3.80 ,Low,August,Average,2024-08
2423,Masala Papad,Appetizers,5,10,50,19-10-2024,Hyderabad,432, 2.90 ,Low,October,Bad,2024-10
2424,Aloo Bhujia,Snacks,13,20,260,13-07-2024,Delhi,813, 3.00 ,Low,July,Average,2024-07
2425,Rasgulla Tin,Sweets,2,80,160,24-01-2025,Chennai,165, 2.50 ,Low,January,Bad,2025-01
2426,Chana Dal Namkeen,Snacks,16,30,480,24-02-2025,Hyderabad,192, 4.50 ,Low,February,Good,2025-02
2427,Mathri,Snacks,13,40,520,05-08-2024,Jaipur,219, 3.20 ,Medium,August,Average,2024-08
2428,Chana Dal Namkeen,Snacks,4,30,120,03-06-2025,Kolkata,671, 4.80 ,Low,June,Good,2025-06
2429,Kaju Katli,Sweets,6,150,900,25-10-2024,Kolkata,349, 3.70 ,Medium,October,Average,2024-10
2430,Bhel Puri,Snacks,15,35,525,10-10-2024,Mumbai,684, 4.40 ,Medium,October,Good,2024-10
2431,Masala Papad,Appetizers,3,10,30,21-02-2025,Hyderabad,436, 4.90 ,Low,February,Good,2025-02
2432,Rasgulla Tin,Sweets,4,80,320,10-03-2025,Chennai,998, 2.80 ,Low,March,Bad,2025-03
2433,Bhel Puri,Snacks,10,35,350,24-02-2025,Bangalore,894, 3.60 ,Low,February,Average,2025-02
2434,Bhel Puri,Snacks,3,35,105,11-11-2024,Ahmedabad,186, 4.90 ,Low,November,Good,2024-11
2435,Bhel Puri,Snacks,7,35,245,01-08-2024,Bangalore,860, 4.40 ,Low,August,Good,2024-08
2436,Gulab Jamun Tin,Sweets,12,90,1080,29-01-2025,Ahmedabad,615, 3.90 ,High,January,Average,2025-01
2437,Bhel Puri,Snacks,17,35,595,14-03-2025,Delhi,819, 3.80 ,Medium,March,Average,2025-03
2438,Bhel Puri,Snacks,6,35,210,11-06-2025,Hyderabad,162, 2.90 ,Low,June,Bad,2025-06
2439,Mathri,Snacks,8,40,320,14-07-2024,Bangalore,553, 4.00 ,Low,July,Good,2024-07
2440,Gulab Jamun Tin,Sweets,9,90,810,10-10-2024,Delhi,982, 3.50 ,Medium,October,Average,2024-10
2441,Soan Papdi,Sweets,17,70,1190,15-01-2025,Pune,915, 3.30 ,High,January,Average,2025-01
2442,Masala Papad,Appetizers,1,10,10,05-11-2024,Mumbai,257, 4.20 ,Low,November,Good,2024-11
2443,Gulab Jamun Tin,Sweets,20,90,1800,16-02-2025,Lucknow,982, 4.40 ,High,February,Good,2025-02
2444,Rasgulla Tin,Sweets,5,80,400,15-04-2025,Jaipur,842, 4.90 ,Low,April,Good,2025-04
2445,Gulab Jamun Tin,Sweets,13,90,1170,17-10-2024,Bangalore,661, 4.00 ,High,October,Good,2024-10
2446,Gulab Jamun Tin,Sweets,12,90,1080,23-04-2025,Mumbai,231, 3.20 ,High,April,Average,2025-04
2447,Soan Papdi,Sweets,4,70,280,31-07-2024,Lucknow,967, 3.00 ,Low,July,Average,2024-07
2448,Rasgulla Tin,Sweets,9,80,720,27-02-2025,Hyderabad,11, 3.80 ,Medium,February,Average,2025-02
2449,Bhel Puri,Snacks,4,35,140,11-03-2025,Lucknow,482, 3.60 ,Low,March,Average,2025-03
2450,Navratan Mix,Snacks,18,25,450,29-04-2025,Lucknow,465, 4.70 ,Low,April,Good,2025-04
2451,Kaju Katli,Sweets,9,150,1350,25-03-2025,Delhi,390, 3.10 ,High,March,Average,2025-03
2452,Chana Dal Namkeen,Snacks,14,30,420,05-03-2025,Lucknow,172, 4.20 ,Low,March,Good,2025-03
2453,Chana Dal Namkeen,Snacks,10,30,300,01-06-2025,Chennai,535, 5.00 ,Low,June,Good,2025-06
2454,Mathri,Snacks,20,40,800,02-01-2025,Hyderabad,247, 4.20 ,Medium,January,Good,2025-01
2455,Soan Papdi,Sweets,14,70,980,18-07-2024,Delhi,653, 4.40 ,Medium,July,Good,2024-07
2456,Masala Papad,Appetizers,9,10,90,17-02-2025,Ahmedabad,336, 4.60 ,Low,February,Good,2025-02
2457,Kaju Katli,Sweets,3,150,450,27-02-2025,Delhi,103, 3.70 ,Low,February,Average,2025-02
2458,Mathri,Snacks,16,40,640,23-11-2024,Chennai,605, 3.20 ,Medium,November,Average,2024-11
2459,Chana Dal Namkeen,Snacks,18,30,540,26-12-2024,Lucknow,857, 4.00 ,Medium,December,Good,2024-12
2460,Soan Papdi,Sweets,2,70,140,30-10-2024,Lucknow,110, 4.50 ,Low,October,Good,2024-10
2461,Navratan Mix,Snacks,19,25,475,19-06-2024,Mumbai,120, 3.10 ,Low,June,Average,2024-06
2462,Mathri,Snacks,20,40,800,30-10-2024,Pune,834, 4.40 ,Medium,October,Good,2024-10
2463,Kaju Katli,Sweets,15,150,2250,09-10-2024,Jaipur,587, 2.60 ,High,October,Bad,2024-10
2464,Soan Papdi,Sweets,14,70,980,21-08-2024,Delhi,221, 2.60 ,Medium,August,Bad,2024-08
2465,Kaju Katli,Sweets,4,150,600,03-09-2024,Kolkata,942, 2.60 ,Medium,September,Bad,2024-09
2466,Chana Dal Namkeen,Snacks,9,30,270,22-10-2024,Hyderabad,838, 3.40 ,Low,October,Average,2024-10
2467,Gulab Jamun Tin,Sweets,9,90,810,05-04-2025,Jaipur,802, 3.76 ,Medium,April,Average,2025-04
2468,Chana Dal Namkeen,Snacks,9,30,270,17-12-2024,Bangalore,214, 4.70 ,Low,December,Good,2024-12
2469,Kaju Katli,Sweets,13,150,1950,25-08-2024,Hyderabad,799, 4.60 ,High,August,Good,2024-08
2470,Navratan Mix,Snacks,11,25,275,07-09-2024,Hyderabad,631, 4.50 ,Low,September,Good,2024-09
2471,Gulab Jamun Tin,Sweets,11,90,990,04-08-2024,Kolkata,103, 2.70 ,Medium,August,Bad,2024-08
2472,Soan Papdi,Sweets,11,70,770,11-08-2024,Lucknow,509, 4.40 ,Medium,August,Good,2024-08
2473,Gulab Jamun Tin,Sweets,9,90,810,11-07-2024,Jaipur,359, 3.60 ,Medium,July,Average,2024-07
2474,Kaju Katli,Sweets,6,150,900,04-10-2024,Bangalore,330, 3.76 ,Medium,October,Average,2024-10
2475,Gulab Jamun Tin,Sweets,19,90,1710,05-05-2025,Kolkata,930, 4.10 ,High,May,Good,2025-05
2476,Masala Papad,Appetizers,18,10,180,14-04-2025,Ahmedabad,182, 4.20 ,Low,April,Good,2025-04
2477,Gulab Jamun Tin,Sweets,3,90,270,21-07-2024,Mumbai,728, 4.70 ,Low,July,Good,2024-07
2478,Soan Papdi,Sweets,9,70,630,26-12-2024,Bangalore,733, 3.40 ,Medium,December,Average,2024-12
2479,Rasgulla Tin,Sweets,13,80,1040,07-04-2025,Mumbai,865, 4.50 ,High,April,Good,2025-04
2480,Masala Papad,Appetizers,20,10,200,07-01-2025,Lucknow,994, 5.00 ,Low,January,Good,2025-01
2481,Chana Dal Namkeen,Snacks,2,30,60,02-05-2025,Chennai,561, 5.00 ,Low,May,Good,2025-05
2482,Aloo Bhujia,Snacks,16,20,320,25-03-2025,Chennai,853, 3.00 ,Low,March,Average,2025-03
2483,Gulab Jamun Tin,Sweets,15,90,1350,21-05-2025,Chennai,148, 3.76 ,High,May,Average,2025-05
2484,Gulab Jamun Tin,Sweets,1,90,90,02-01-2025,Lucknow,494, 3.50 ,Low,January,Average,2025-01
2485,Bhel Puri,Snacks,19,35,665,26-06-2024,Chennai,422, 3.80 ,Medium,June,Average,2024-06
2486,Soan Papdi,Sweets,19,70,1330,24-02-2025,Pune,764, 4.50 ,High,February,Good,2025-02
2487,Kaju Katli,Sweets,9,150,1350,20-10-2024,Pune,379, 4.80 ,High,October,Good,2024-10
2488,Gulab Jamun Tin,Sweets,11,90,990,18-05-2025,Ahmedabad,365, 4.20 ,Medium,May,Good,2025-05
2489,Kaju Katli,Sweets,8,150,1200,05-04-2025,Ahmedabad,592, 5.00 ,High,April,Good,2025-04
2490,Bhel Puri,Snacks,16,35,560,07-02-2025,Ahmedabad,321, 4.60 ,Medium,February,Good,2025-02
2491,Gulab Jamun Tin,Sweets,12,90,1080,01-08-2024,Ahmedabad,840, 3.70 ,High,August,Average,2024-08
2492,Mathri,Snacks,2,40,80,29-01-2025,Jaipur,633, 4.00 ,Low,January,Good,2025-01
2493,Navratan Mix,Snacks,6,25,150,05-11-2024,Delhi,573, 4.10 ,Low,November,Good,2024-11
2494,Kaju Katli,Sweets,16,150,2400,10-08-2024,Bangalore,65, 2.70 ,High,August,Bad,2024-08
2495,Masala Papad,Appetizers,19,10,190,14-08-2024,Kolkata,970, 2.60 ,Low,August,Bad,2024-08
2496,Mathri,Snacks,16,40,640,21-08-2024,Pune,721, 2.80 ,Medium,August,Bad,2024-08
2497,Soan Papdi,Sweets,7,70,490,30-04-2025,Jaipur,317, 4.20 ,Low,April,Good,2025-04
2498,Kaju Katli,Sweets,8,150,1200,08-03-2025,Lucknow,817, 4.90 ,High,March,Good,2025-03
2499,Rasgulla Tin,Sweets,18,80,1440,07-04-2025,Lucknow,322, 4.90 ,High,April,Good,2025-04
2500,Aloo Bhujia,Snacks,12,20,240,09-02-2025,Lucknow,122, 2.70 ,Low,February,Bad,2025-02
2501,Navratan Mix,Snacks,17,25,425,22-04-2025,Pune,747, 3.00 ,Low,April,Average,2025-04
2502,Mathri,Snacks,6,40,240,28-05-2025,Bangalore,30, 3.70 ,Low,May,Average,2025-05
2503,Navratan Mix,Snacks,11,25,275,15-08-2024,Mumbai,96, 3.90 ,Low,August,Average,2024-08
2504,Soan Papdi,Sweets,14,70,980,19-03-2025,Pune,713, 4.60 ,Medium,March,Good,2025-03
2505,Rasgulla Tin,Sweets,4,80,320,28-11-2024,Kolkata,363, 3.60 ,Low,November,Average,2024-11
2506,Masala Papad,Appetizers,16,10,160,28-06-2024,Mumbai,188, 3.00 ,Low,June,Average,2024-06
2507,Kaju Katli,Sweets,3,150,450,18-11-2024,Hyderabad,462, 3.80 ,Low,November,Average,2024-11
2508,Aloo Bhujia,Snacks,20,20,400,31-10-2024,Delhi,570, 3.40 ,Low,October,Average,2024-10
2509,Rasgulla Tin,Sweets,1,80,80,01-03-2025,Ahmedabad,12, 3.76 ,Low,March,Average,2025-03
2510,Soan Papdi,Sweets,10,70,700,18-03-2025,Delhi,819, 3.90 ,Medium,March,Average,2025-03
2511,Navratan Mix,Snacks,6,25,150,12-09-2024,Chennai,651, 3.00 ,Low,September,Average,2024-09
2512,Gulab Jamun Tin,Sweets,12,90,1080,01-12-2024,Mumbai,893, 2.90 ,High,December,Bad,2024-12
2513,Kaju Katli,Sweets,19,150,2850,04-02-2025,Bangalore,912, 4.60 ,High,February,Good,2025-02
2514,Rasgulla Tin,Sweets,17,80,1360,30-09-2024,Bangalore,833, 2.60 ,High,September,Bad,2024-09
2515,Aloo Bhujia,Snacks,18,20,360,31-03-2025,Mumbai,826, 4.80 ,Low,March,Good,2025-03
2516,Navratan Mix,Snacks,12,25,300,29-03-2025,Bangalore,604, 4.80 ,Low,March,Good,2025-03
2517,Chana Dal Namkeen,Snacks,7,30,210,12-04-2025,Lucknow,158, 4.80 ,Low,April,Good,2025-04
2518,Chana Dal Namkeen,Snacks,18,30,540,03-12-2024,Pune,802, 2.80 ,Medium,December,Bad,2024-12
2519,Bhel Puri,Snacks,3,35,105,10-09-2024,Hyderabad,252, 3.10 ,Low,September,Average,2024-09
2520,Chana Dal Namkeen,Snacks,7,30,210,05-01-2025,Pune,42, 4.80 ,Low,January,Good,2025-01
2521,Chana Dal Namkeen,Snacks,19,30,570,12-09-2024,Mumbai,868, 4.20 ,Medium,September,Good,2024-09
2522,Kaju Katli,Sweets,17,150,2550,10-10-2024,Lucknow,588, 3.80 ,High,October,Average,2024-10
2523,Bhel Puri,Snacks,7,35,245,22-04-2025,Kolkata,328, 4.40 ,Low,April,Good,2025-04
2524,Masala Papad,Appetizers,14,10,140,12-04-2025,Pune,445, 3.70 ,Low,April,Average,2025-04
2525,Chana Dal Namkeen,Snacks,4,30,120,11-12-2024,Hyderabad,574, 3.50 ,Low,December,Average,2024-12
2526,Chana Dal Namkeen,Snacks,10,30,300,29-05-2025,Delhi,540, 3.00 ,Low,May,Average,2025-05
2527,Navratan Mix,Snacks,10,25,250,02-05-2025,Lucknow,765, 3.90 ,Low,May,Average,2025-05
2528,Kaju Katli,Sweets,2,150,300,26-08-2024,Ahmedabad,28, 3.76 ,Low,August,Average,2024-08
2529,Masala Papad,Appetizers,13,10,130,01-11-2024,Chennai,360, 2.60 ,Low,November,Bad,2024-11
2530,Soan Papdi,Sweets,17,70,1190,02-03-2025,Ahmedabad,869, 3.40 ,High,March,Average,2025-03
2531,Aloo Bhujia,Snacks,7,20,140,19-01-2025,Mumbai,468, 4.70 ,Low,January,Good,2025-01
2532,Kaju Katli,Sweets,3,150,450,30-11-2024,Chennai,507, 4.10 ,Low,November,Good,2024-11
2533,Aloo Bhujia,Snacks,2,20,40,08-12-2024,Pune,210, 2.80 ,Low,December,Bad,2024-12
2534,Masala Papad,Appetizers,1,10,10,06-04-2025,Chennai,675, 4.60 ,Low,April,Good,2025-04
2535,Rasgulla Tin,Sweets,13,80,1040,29-09-2024,Chennai,380, 3.50 ,High,September,Average,2024-09
2536,Rasgulla Tin,Sweets,5,80,400,10-04-2025,Lucknow,252, 3.10 ,Low,April,Average,2025-04
2537,Soan Papdi,Sweets,19,70,1330,07-11-2024,Kolkata,209, 4.10 ,High,November,Good,2024-11
2538,Masala Papad,Appetizers,14,10,140,24-12-2024,Delhi,425, 3.40 ,Low,December,Average,2024-12
2539,Gulab Jamun Tin,Sweets,16,90,1440,02-01-2025,Kolkata,614, 3.76 ,High,January,Average,2025-01
2540,Soan Papdi,Sweets,2,70,140,21-11-2024,Jaipur,131, 3.10 ,Low,November,Average,2024-11
2541,Navratan Mix,Snacks,4,25,100,13-08-2024,Bangalore,923, 2.70 ,Low,August,Bad,2024-08
2542,Bhel Puri,Snacks,11,35,385,25-04-2025,Bangalore,966, 4.90 ,Low,April,Good,2025-04
2543,Soan Papdi,Sweets,10,70,700,28-08-2024,Ahmedabad,293, 3.90 ,Medium,August,Average,2024-08
2544,Navratan Mix,Snacks,4,25,100,19-04-2025,Pune,842, 3.00 ,Low,April,Average,2025-04
2545,Navratan Mix,Snacks,18,25,450,01-02-2025,Jaipur,205, 5.00 ,Low,February,Good,2025-02
2546,Chana Dal Namkeen,Snacks,16,30,480,04-08-2024,Mumbai,114, 4.60 ,Low,August,Good,2024-08
2547,Rasgulla Tin,Sweets,3,80,240,17-05-2025,Mumbai,247, 3.40 ,Low,May,Average,2025-05
2548,Rasgulla Tin,Sweets,15,80,1200,17-09-2024,Lucknow,787, 3.76 ,High,September,Average,2024-09
2549,Bhel Puri,Snacks,7,35,245,02-07-2024,Chennai,742, 3.90 ,Low,July,Average,2024-07
2550,Rasgulla Tin,Sweets,11,80,880,16-02-2025,Kolkata,943, 3.70 ,Medium,February,Average,2025-02
2551,Aloo Bhujia,Snacks,13,20,260,15-12-2024,Pune,156, 3.80 ,Low,December,Average,2024-12
2552,Gulab Jamun Tin,Sweets,6,90,540,17-05-2025,Chennai,343, 3.60 ,Medium,May,Average,2025-05
2553,Chana Dal Namkeen,Snacks,3,30,90,03-11-2024,Chennai,616, 3.90 ,Low,November,Average,2024-11
2554,Rasgulla Tin,Sweets,18,80,1440,13-01-2025,Hyderabad,58, 2.70 ,High,January,Bad,2025-01
2555,Bhel Puri,Snacks,18,35,630,09-06-2025,Delhi,633, 4.30 ,Medium,June,Good,2025-06
2556,Kaju Katli,Sweets,12,150,1800,21-07-2024,Delhi,146, 4.20 ,High,July,Good,2024-07
2557,Aloo Bhujia,Snacks,13,20,260,15-03-2025,Delhi,576, 3.50 ,Low,March,Average,2025-03
2558,Mathri,Snacks,4,40,160,06-05-2025,Chennai,780, 3.90 ,Low,May,Average,2025-05
2559,Navratan Mix,Snacks,1,25,25,29-12-2024,Jaipur,959, 3.50 ,Low,December,Average,2024-12
2560,Mathri,Snacks,13,40,520,08-05-2025,Jaipur,932, 4.20 ,Medium,May,Good,2025-05
2561,Mathri,Snacks,9,40,360,30-07-2024,Hyderabad,651, 4.80 ,Low,July,Good,2024-07
2562,Rasgulla Tin,Sweets,15,80,1200,30-09-2024,Ahmedabad,900, 2.90 ,High,September,Bad,2024-09
2563,Rasgulla Tin,Sweets,13,80,1040,14-07-2024,Kolkata,903, 4.40 ,High,July,Good,2024-07
2564,Soan Papdi,Sweets,10,70,700,04-04-2025,Bangalore,43, 4.30 ,Medium,April,Good,2025-04
2565,Bhel Puri,Snacks,8,35,280,13-08-2024,Pune,128, 3.40 ,Low,August,Average,2024-08
2566,Soan Papdi,Sweets,14,70,980,25-09-2024,Pune,471, 3.60 ,Medium,September,Average,2024-09
2567,Soan Papdi,Sweets,15,70,1050,03-12-2024,Hyderabad,345, 3.50 ,High,December,Average,2024-12
2568,Bhel Puri,Snacks,7,35,245,29-05-2025,Chennai,222, 3.90 ,Low,May,Average,2025-05
2569,Mathri,Snacks,12,40,480,28-12-2024,Jaipur,561, 4.50 ,Low,December,Good,2024-12
2570,Kaju Katli,Sweets,10,150,1500,08-08-2024,Chennai,402, 2.80 ,High,August,Bad,2024-08
2571,Chana Dal Namkeen,Snacks,10,30,300,30-04-2025,Lucknow,422, 3.00 ,Low,April,Average,2025-04
2572,Bhel Puri,Snacks,6,35,210,28-11-2024,Pune,959, 3.00 ,Low,November,Average,2024-11
2573,Chana Dal Namkeen,Snacks,1,30,30,17-07-2024,Chennai,395, 2.90 ,Low,July,Bad,2024-07
2574,Mathri,Snacks,5,40,200,31-05-2025,Pune,588, 3.00 ,Low,May,Average,2025-05
2575,Soan Papdi,Sweets,11,70,770,06-09-2024,Jaipur,251, 2.80 ,Medium,September,Bad,2024-09
2576,Chana Dal Namkeen,Snacks,11,30,330,25-04-2025,Lucknow,955, 3.80 ,Low,April,Average,2025-04
2577,Aloo Bhujia,Snacks,4,20,80,04-12-2024,Mumbai,87, 3.76 ,Low,December,Average,2024-12
2578,Aloo Bhujia,Snacks,11,20,220,21-05-2025,Mumbai,320, 3.40 ,Low,May,Average,2025-05
2579,Rasgulla Tin,Sweets,7,80,560,25-10-2024,Kolkata,860, 4.10 ,Medium,October,Good,2024-10
2580,Kaju Katli,Sweets,19,150,2850,08-06-2025,Jaipur,486, 2.90 ,High,June,Bad,2025-06
2581,Masala Papad,Appetizers,4,10,40,22-06-2024,Ahmedabad,163, 2.90 ,Low,June,Bad,2024-06
2582,Soan Papdi,Sweets,4,70,280,20-11-2024,Ahmedabad,932, 2.90 ,Low,November,Bad,2024-11
2583,Bhel Puri,Snacks,16,35,560,02-07-2024,Kolkata,706, 3.10 ,Medium,July,Average,2024-07
2584,Navratan Mix,Snacks,5,25,125,12-11-2024,Jaipur,99, 2.80 ,Low,November,Bad,2024-11
2585,Soan Papdi,Sweets,16,70,1120,23-12-2024,Pune,488, 2.50 ,High,December,Bad,2024-12
2586,Kaju Katli,Sweets,15,150,2250,04-11-2024,Lucknow,585, 4.70 ,High,November,Good,2024-11
2587,Chana Dal Namkeen,Snacks,19,30,570,11-09-2024,Hyderabad,906, 2.70 ,Medium,September,Bad,2024-09
2588,Kaju Katli,Sweets,3,150,450,08-11-2024,Bangalore,138, 4.20 ,Low,November,Good,2024-11
2589,Rasgulla Tin,Sweets,4,80,320,13-07-2024,Chennai,984, 3.20 ,Low,July,Average,2024-07
2590,Navratan Mix,Snacks,12,25,300,04-11-2024,Lucknow,818, 4.10 ,Low,November,Good,2024-11
2591,Mathri,Snacks,14,40,560,07-09-2024,Bangalore,373, 3.00 ,Medium,September,Average,2024-09
2592,Masala Papad,Appetizers,17,10,170,22-06-2024,Delhi,501, 2.90 ,Low,June,Bad,2024-06
2593,Gulab Jamun Tin,Sweets,10,90,900,13-10-2024,Kolkata,459, 3.30 ,Medium,October,Average,2024-10
2594,Masala Papad,Appetizers,15,10,150,08-06-2025,Mumbai,340, 2.80 ,Low,June,Bad,2025-06
2595,Mathri,Snacks,1,40,40,20-07-2024,Lucknow,19, 3.00 ,Low,July,Average,2024-07
2596,Chana Dal Namkeen,Snacks,13,30,390,03-05-2025,Pune,36, 3.20 ,Low,May,Average,2025-05
2597,Soan Papdi,Sweets,11,70,770,16-03-2025,Hyderabad,822, 5.00 ,Medium,March,Good,2025-03
2598,Soan Papdi,Sweets,14,70,980,19-02-2025,Hyderabad,135, 4.30 ,Medium,February,Good,2025-02
2599,Bhel Puri,Snacks,7,35,245,20-10-2024,Jaipur,288, 4.80 ,Low,October,Good,2024-10
2600,Navratan Mix,Snacks,11,25,275,15-04-2025,Ahmedabad,917, 4.50 ,Low,April,Good,2025-04
2601,Navratan Mix,Snacks,8,25,200,07-08-2024,Mumbai,181, 2.90 ,Low,August,Bad,2024-08
2602,Gulab Jamun Tin,Sweets,3,90,270,04-08-2024,Mumbai,9, 4.30 ,Low,August,Good,2024-08
2603,Kaju Katli,Sweets,20,150,3000,26-06-2024,Mumbai,159, 4.90 ,High,June,Good,2024-06
2604,Chana Dal Namkeen,Snacks,11,30,330,01-10-2024,Mumbai,627, 4.30 ,Low,October,Good,2024-10
2605,Gulab Jamun Tin,Sweets,3,90,270,03-06-2025,Bangalore,93, 2.70 ,Low,June,Bad,2025-06
2606,Soan Papdi,Sweets,8,70,560,30-04-2025,Chennai,51, 3.50 ,Medium,April,Average,2025-04
2607,Bhel Puri,Snacks,7,35,245,12-12-2024,Jaipur,837, 5.00 ,Low,December,Good,2024-12
2608,Mathri,Snacks,6,40,240,09-03-2025,Jaipur,294, 4.00 ,Low,March,Good,2025-03
2609,Aloo Bhujia,Snacks,15,20,300,30-04-2025,Bangalore,519, 3.76 ,Low,April,Average,2025-04
2610,Rasgulla Tin,Sweets,7,80,560,04-08-2024,Kolkata,147, 3.90 ,Medium,August,Average,2024-08
2611,Gulab Jamun Tin,Sweets,4,90,360,02-04-2025,Mumbai,192, 3.30 ,Low,April,Average,2025-04
2612,Gulab Jamun Tin,Sweets,6,90,540,13-03-2025,Pune,650, 3.20 ,Medium,March,Average,2025-03
2613,Soan Papdi,Sweets,17,70,1190,11-12-2024,Kolkata,223, 4.60 ,High,December,Good,2024-12
2614,Gulab Jamun Tin,Sweets,17,90,1530,03-12-2024,Delhi,670, 4.20 ,High,December,Good,2024-12
2615,Masala Papad,Appetizers,6,10,60,05-02-2025,Mumbai,63, 3.40 ,Low,February,Average,2025-02
2616,Aloo Bhujia,Snacks,20,20,400,14-06-2024,Pune,81, 4.70 ,Low,June,Good,2024-06
2617,Chana Dal Namkeen,Snacks,1,30,30,29-05-2025,Mumbai,326, 4.80 ,Low,May,Good,2025-05
2618,Kaju Katli,Sweets,20,150,3000,12-07-2024,Mumbai,582, 4.60 ,High,July,Good,2024-07
2619,Chana Dal Namkeen,Snacks,12,30,360,19-06-2024,Jaipur,379, 4.40 ,Low,June,Good,2024-06
2620,Kaju Katli,Sweets,18,150,2700,19-09-2024,Chennai,233, 2.60 ,High,September,Bad,2024-09
2621,Kaju Katli,Sweets,14,150,2100,03-09-2024,Jaipur,901, 4.80 ,High,September,Good,2024-09
2622,Soan Papdi,Sweets,15,70,1050,02-05-2025,Jaipur,463, 4.30 ,High,May,Good,2025-05
2623,Soan Papdi,Sweets,14,70,980,09-08-2024,Delhi,894, 3.30 ,Medium,August,Average,2024-08
2624,Rasgulla Tin,Sweets,13,80,1040,11-01-2025,Hyderabad,14, 4.50 ,High,January,Good,2025-01
2625,Rasgulla Tin,Sweets,5,80,400,12-06-2025,Lucknow,968, 2.70 ,Low,June,Bad,2025-06
2626,Soan Papdi,Sweets,16,70,1120,21-03-2025,Bangalore,277, 2.60 ,High,March,Bad,2025-03
2627,Soan Papdi,Sweets,6,70,420,03-02-2025,Kolkata,849, 3.90 ,Low,February,Average,2025-02
2628,Gulab Jamun Tin,Sweets,7,90,630,02-01-2025,Jaipur,621, 3.60 ,Medium,January,Average,2025-01
2629,Rasgulla Tin,Sweets,16,80,1280,23-11-2024,Delhi,361, 2.70 ,High,November,Bad,2024-11
2630,Kaju Katli,Sweets,16,150,2400,25-07-2024,Lucknow,296, 3.80 ,High,July,Average,2024-07
2631,Chana Dal Namkeen,Snacks,7,30,210,09-04-2025,Pune,502, 3.76 ,Low,April,Average,2025-04
2632,Masala Papad,Appetizers,6,10,60,01-10-2024,Hyderabad,645, 4.00 ,Low,October,Good,2024-10
2633,Mathri,Snacks,4,40,160,12-09-2024,Lucknow,132, 3.40 ,Low,September,Average,2024-09
2634,Kaju Katli,Sweets,5,150,750,06-10-2024,Hyderabad,578, 2.70 ,Medium,October,Bad,2024-10
2635,Chana Dal Namkeen,Snacks,12,30,360,29-07-2024,Pune,252, 3.30 ,Low,July,Average,2024-07
