Order_ID,Product_Name,Category,Quantity,Price_per_Unit,Total_Price,Order_Date,Store_Location,Stock_Available,Customer_Rating
1644,Rasgulla Tin,Sweets,3,80,240,2024-08-18,Kolkata,87,3.2
1645,Kaju Katli,Sweets,1,150,150,2024-07-12,Lucknow,240,4.2
1646,Navratan Mix,Snacks,1,25,25,2025-02-03,Delhi,272,2.5
1647,Mathri,Snacks,2,40,80,2025-05-16,Mumbai,216,2.5
1648,Mathri,Snacks,17,40,680,2024-11-07,Kolkata,954,4.4
1649,Mathri,Snacks,14,40,560,2025-02-07,Hyderabad,379,3.4
1650,Kaju Katli,Sweets,8,150,1200,2025-03-04,Hyderabad,681,4.0
1651,Kaju Katli,Sweets,11,150,1650,2024-09-13,Mumbai,3,4.2
1652,Rasgulla Tin,Sweets,1,80,80,2024-12-22,Lucknow,125,3.2
1653,Gulab Jamun Tin,Sweets,12,90,1080,2025-06-01,Jaipur,633,4.7
1654,Bhel Puri,Snacks,14,35,490,2025-01-24,Chennai,3,4.9
1655,Kaju Katli,Sweets,1,150,150,2024-08-06,Hyderabad,894,
1656,Kaju Katli,Sweets,15,150,2250,2024-09-10,Chennai,621,4.3
1657,Navratan Mix,Snacks,12,25,300,2024-12-08,Pune,961,4.8
1658,Navratan Mix,Snacks,13,25,325,2025-02-14,Kolkata,621,2.9
1659,Bhel Puri,Snacks,19,35,665,2024-09-18,Ahmedabad,32,4.5
1660,Masala Papad,Appetizers,18,10,180,2024-12-07,Jaipur,172,4.9
1661,Chana Dal Namkeen,Snacks,18,30,540,2024-09-19,Chennai,249,4.4
1662,Navratan Mix,Snacks,4,25,100,2025-02-25,Pune,732,
1663,Kaju Katli,Sweets,13,150,1950,2024-06-15,Kolkata,225,4.2
1664,Navratan Mix,Snacks,5,25,125,2025-05-27,Ahmedabad,648,2.7
1665,Kaju Katli,Sweets,8,150,1200,2025-04-20,Lucknow,784,2.7
1666,Kaju Katli,Sweets,13,150,1950,2024-12-09,Pune,669,3.9
1667,Soan Papdi,Sweets,8,70,560,2025-05-27,Chennai,265,2.7
1668,Navratan Mix,Snacks,11,25,275,2024-10-01,Lucknow,959,4.9
1669,Mathri,Snacks,12,40,480,2025-03-02,Bangalore,873,3.5
1670,Aloo Bhujia,Snacks,10,20,200,2025-01-10,Delhi,604,4.6
1671,Soan Papdi,Sweets,11,70,770,2024-08-12,Hyderabad,816,4.5
1672,Bhel Puri,Snacks,20,35,700,2024-07-10,Lucknow,227,2.5
1673,Chana Dal Namkeen,Snacks,11,30,330,2024-11-30,Bangalore,835,4.6
1674,Chana Dal Namkeen,Snacks,15,30,450,2024-10-24,Bangalore,615,4.4
1675,Aloo Bhujia,Snacks,20,20,400,2025-01-26,Hyderabad,316,4.2
1676,Masala Papad,Appetizers,19,10,190,2024-10-06,Jaipur,646,3.7
1677,Soan Papdi,Sweets,2,70,140,2025-02-15,Hyderabad,156,3.0
1678,Gulab Jamun Tin,Sweets,2,90,180,2024-11-23,Bangalore,877,3.5
1679,Rasgulla Tin,Sweets,1,80,80,2025-03-07,Ahmedabad,401,4.2
1680,Kaju Katli,Sweets,13,150,1950,2024-09-17,Pune,73,3.2
1681,Gulab Jamun Tin,Sweets,18,90,1620,2024-12-06,Pune,99,4.4
1682,Mathri,Snacks,2,40,80,2025-05-06,Kolkata,468,3.9
1683,Chana Dal Namkeen,Snacks,16,30,480,2024-10-07,Kolkata,918,3.0
1684,Gulab Jamun Tin,Sweets,1,90,90,2024-08-28,Hyderabad,743,2.8
1685,Rasgulla Tin,Sweets,13,80,1040,2024-11-08,Pune,695,4.8
1686,Navratan Mix,Snacks,12,25,300,2025-05-09,Jaipur,183,2.8
1687,Bhel Puri,Snacks,11,35,385,2024-12-16,Lucknow,444,4.1
1688,Soan Papdi,Sweets,8,70,560,2024-07-23,Delhi,121,3.7
1689,Mathri,Snacks,6,40,240,2024-09-12,Pune,794,4.5
1690,Navratan Mix,Snacks,15,25,375,2024-11-07,Pune,281,3.6
1691,Aloo Bhujia,Snacks,4,20,80,2025-01-20,Mumbai,84,4.1
1692,Bhel Puri,Snacks,8,35,280,2024-10-29,Delhi,600,3.9
1693,Masala Papad,Appetizers,4,10,40,2025-01-21,Lucknow,185,5.0
1694,Soan Papdi,Sweets,10,70,700,2024-10-04,Lucknow,128,2.7
1695,Bhel Puri,Snacks,6,35,210,2025-03-10,Pune,832,3.5
1696,Bhel Puri,Snacks,17,35,595,2024-10-04,Jaipur,65,4.0
1697,Navratan Mix,Snacks,7,25,175,2024-06-20,Mumbai,185,4.2
1698,Aloo Bhujia,Snacks,18,20,360,2025-04-30,Jaipur,819,2.6
1699,Mathri,Snacks,7,40,280,2025-02-22,Bangalore,89,4.6
1700,Aloo Bhujia,Snacks,3,20,60,2024-11-12,Mumbai,518,4.9
1701,Rasgulla Tin,Sweets,14,80,1120,2024-09-26,Delhi,254,4.9
1702,Bhel Puri,Snacks,10,35,350,2024-06-15,Ahmedabad,455,3.7
1703,Kaju Katli,Sweets,17,150,2550,2025-01-17,Hyderabad,620,3.0
1704,Navratan Mix,Snacks,2,25,50,2025-05-13,Chennai,37,3.2
1705,Gulab Jamun Tin,Sweets,5,90,450,2025-03-05,Lucknow,565,3.4
1706,Rasgulla Tin,Sweets,20,80,1600,2025-04-10,Pune,76,3.2
1707,Rasgulla Tin,Sweets,13,80,1040,2025-03-28,Jaipur,85,4.2
1708,Rasgulla Tin,Sweets,18,80,1440,2024-07-01,Chennai,72,3.2
1709,Gulab Jamun Tin,Sweets,12,90,1080,2025-05-31,Lucknow,673,3.8
1710,Rasgulla Tin,Sweets,14,80,1120,2025-02-02,Bangalore,323,3.6
1711,Aloo Bhujia,Snacks,20,20,400,2025-03-28,Chennai,79,3.8
1712,Bhel Puri,Snacks,14,35,490,2024-12-21,Mumbai,337,3.4
1713,Kaju Katli,Sweets,9,150,1350,2025-05-01,Bangalore,889,3.2
1714,Navratan Mix,Snacks,13,25,325,2025-05-29,Chennai,387,4.5
1715,Navratan Mix,Snacks,6,25,150,2025-05-28,Ahmedabad,745,4.0
1716,Chana Dal Namkeen,Snacks,4,30,120,2024-10-01,Ahmedabad,357,4.7
1717,Bhel Puri,Snacks,9,35,315,2025-04-09,Lucknow,101,2.9
1718,Soan Papdi,Sweets,6,70,420,2025-04-18,Hyderabad,825,4.9
1719,Bhel Puri,Snacks,18,35,630,2024-09-09,Lucknow,903,3.7
1720,Rasgulla Tin,Sweets,9,80,720,2025-02-02,Delhi,703,2.9
1721,Rasgulla Tin,Sweets,5,80,400,2025-04-19,Pune,581,2.6
1722,Kaju Katli,Sweets,8,150,1200,2024-10-26,Lucknow,428,3.0
1723,Kaju Katli,Sweets,15,150,2250,2024-09-05,Ahmedabad,293,3.6
1724,Gulab Jamun Tin,Sweets,10,90,900,2025-02-14,Mumbai,970,4.4
1725,Navratan Mix,Snacks,3,25,75,2024-08-24,Mumbai,747,2.7
1726,Mathri,Snacks,2,40,80,2025-02-08,Mumbai,761,4.8
1727,Aloo Bhujia,Snacks,14,20,280,2024-09-17,Ahmedabad,954,3.7
1728,Bhel Puri,Snacks,18,35,630,2025-03-02,Mumbai,415,
1729,Gulab Jamun Tin,Sweets,1,90,90,2025-04-01,Pune,719,3.4
1730,Bhel Puri,Snacks,20,35,700,2025-03-18,Delhi,621,2.9
1731,Bhel Puri,Snacks,8,35,280,2025-04-06,Bangalore,76,2.8
1732,Kaju Katli,Sweets,2,150,300,2025-02-23,Pune,507,3.4
1733,Navratan Mix,Snacks,11,25,275,2025-03-03,Chennai,851,4.4
1734,Navratan Mix,Snacks,10,25,250,2025-05-03,Kolkata,494,3.0
1735,Mathri,Snacks,13,40,520,2024-08-04,Chennai,945,4.8
1736,Bhel Puri,Snacks,2,35,70,2025-02-10,Jaipur,913,3.7
1737,Kaju Katli,Sweets,1,150,150,2024-07-19,Lucknow,471,3.4
1738,Aloo Bhujia,Snacks,12,20,240,2025-05-28,Bangalore,411,2.8
1739,Chana Dal Namkeen,Snacks,7,30,210,2025-02-10,Mumbai,541,2.9
1740,Navratan Mix,Snacks,16,25,400,2025-02-18,Delhi,159,3.1
1741,Chana Dal Namkeen,Snacks,13,30,390,2024-06-27,Hyderabad,306,4.7
1742,Bhel Puri,Snacks,9,35,315,2024-10-09,Mumbai,449,3.6
1743,Rasgulla Tin,Sweets,12,80,960,2025-04-14,Pune,5,4.7
1744,Gulab Jamun Tin,Sweets,4,90,360,2024-11-30,Chennai,291,
1745,Soan Papdi,Sweets,14,70,980,2024-06-24,Hyderabad,922,
1746,Gulab Jamun Tin,Sweets,16,90,1440,2025-01-23,Kolkata,121,3.9
1747,Rasgulla Tin,Sweets,11,80,880,2024-10-31,Pune,513,4.4
1748,Soan Papdi,Sweets,5,70,350,2025-03-23,Mumbai,980,2.6
1749,Rasgulla Tin,Sweets,12,80,960,2024-08-02,Ahmedabad,13,3.1
1750,Kaju Katli,Sweets,14,150,2100,2024-07-17,Lucknow,755,
1751,Chana Dal Namkeen,Snacks,10,30,300,2025-05-31,Kolkata,497,3.6
1752,Mathri,Snacks,5,40,200,2024-10-04,Ahmedabad,191,4.4
1753,Masala Papad,Appetizers,8,10,80,2024-10-16,Pune,203,4.5
1754,Navratan Mix,Snacks,17,25,425,2025-03-29,Lucknow,185,4.6
1755,Rasgulla Tin,Sweets,8,80,640,2024-11-20,Mumbai,135,3.2
1756,Gulab Jamun Tin,Sweets,5,90,450,2024-08-19,Pune,18,2.7
1757,Aloo Bhujia,Snacks,13,20,260,2024-08-28,Pune,537,4.1
1758,Gulab Jamun Tin,Sweets,8,90,720,2024-08-02,Hyderabad,436,3.8
1759,Aloo Bhujia,Snacks,10,20,200,2025-04-13,Mumbai,275,4.9
1760,Soan Papdi,Sweets,8,70,560,2025-01-07,Hyderabad,916,
1761,Aloo Bhujia,Snacks,1,20,20,2025-05-18,Delhi,676,3.0
1762,Chana Dal Namkeen,Snacks,9,30,270,2024-11-01,Lucknow,103,3.1
1763,Chana Dal Namkeen,Snacks,12,30,360,2025-01-04,Hyderabad,311,4.2
1764,Bhel Puri,Snacks,5,35,175,2024-12-23,Hyderabad,369,3.4
1765,Mathri,Snacks,17,40,680,2025-06-01,Lucknow,380,3.2
1766,Mathri,Snacks,13,40,520,2024-09-25,Mumbai,908,4.1
1767,Mathri,Snacks,4,40,160,2025-04-30,Delhi,600,4.7
1768,Gulab Jamun Tin,Sweets,7,90,630,2024-08-14,Jaipur,947,4.9
1769,Mathri,Snacks,11,40,440,2024-09-19,Kolkata,742,4.4
1770,Bhel Puri,Snacks,5,35,175,2025-06-01,Delhi,130,3.9
1771,Masala Papad,Appetizers,18,10,180,2025-04-28,Hyderabad,916,4.1
1772,Navratan Mix,Snacks,14,25,350,2024-12-16,Mumbai,494,4.8
1773,Bhel Puri,Snacks,1,35,35,2025-04-21,Bangalore,613,4.9
1774,Masala Papad,Appetizers,2,10,20,2024-10-04,Lucknow,62,4.2
1775,Soan Papdi,Sweets,16,70,1120,2025-03-28,Ahmedabad,891,2.7
1776,Chana Dal Namkeen,Snacks,17,30,510,2025-05-16,Pune,575,3.5
1777,Masala Papad,Appetizers,7,10,70,2024-10-21,Bangalore,3,3.0
1778,Aloo Bhujia,Snacks,17,20,340,2025-04-20,Jaipur,515,3.8
1779,Masala Papad,Appetizers,8,10,80,2024-07-26,Kolkata,725,2.8
1780,Gulab Jamun Tin,Sweets,2,90,180,2024-12-10,Ahmedabad,243,4.1
1781,Masala Papad,Appetizers,5,10,50,2024-07-11,Kolkata,894,4.1
1782,Gulab Jamun Tin,Sweets,7,90,630,2024-08-05,Ahmedabad,118,
1783,Kaju Katli,Sweets,20,150,3000,2025-03-31,Hyderabad,332,4.3
1784,Bhel Puri,Snacks,9,35,315,2024-09-07,Bangalore,418,3.2
1785,Aloo Bhujia,Snacks,1,20,20,2025-05-12,Hyderabad,224,3.2
1786,Masala Papad,Appetizers,1,10,10,2025-03-01,Ahmedabad,673,4.4
1787,Mathri,Snacks,4,40,160,2025-03-20,Pune,968,4.7
1788,Mathri,Snacks,18,40,720,2025-02-28,Chennai,836,3.3
1789,Gulab Jamun Tin,Sweets,19,90,1710,2024-11-13,Pune,159,4.3
1790,Soan Papdi,Sweets,12,70,840,2025-05-06,Bangalore,923,3.7
1791,Chana Dal Namkeen,Snacks,6,30,180,2025-04-20,Bangalore,193,4.9
1792,Rasgulla Tin,Sweets,10,80,800,2025-01-14,Delhi,317,2.9
1793,Soan Papdi,Sweets,20,70,1400,2024-11-01,Chennai,71,3.6
1794,Chana Dal Namkeen,Snacks,13,30,390,2024-07-17,Mumbai,741,4.3
1795,Aloo Bhujia,Snacks,20,20,400,2025-04-15,Mumbai,386,2.8
1796,Aloo Bhujia,Snacks,2,20,40,2024-11-12,Bangalore,254,3.2
1797,Mathri,Snacks,1,40,40,2024-06-17,Delhi,980,3.9
1798,Kaju Katli,Sweets,3,150,450,2024-09-22,Chennai,142,3.9
1799,Chana Dal Namkeen,Snacks,6,30,180,2025-01-06,Kolkata,339,3.1
1800,Bhel Puri,Snacks,9,35,315,2024-07-29,Ahmedabad,126,
1801,Aloo Bhujia,Snacks,4,20,80,2024-12-05,Ahmedabad,303,4.7
1802,Soan Papdi,Sweets,5,70,350,2024-11-02,Delhi,934,3.1
1803,Soan Papdi,Sweets,5,70,350,2025-02-28,Hyderabad,671,4.8
1804,Soan Papdi,Sweets,4,70,280,2025-03-29,Jaipur,173,3.1
1805,Masala Papad,Appetizers,12,10,120,2025-02-28,Mumbai,630,3.4
1806,Navratan Mix,Snacks,2,25,50,2024-09-21,Lucknow,154,3.8
1807,Mathri,Snacks,6,40,240,2025-01-25,Pune,153,4.2
1808,Mathri,Snacks,10,40,400,2024-11-06,Hyderabad,896,4.8
1809,Kaju Katli,Sweets,9,150,1350,2025-04-27,Mumbai,807,
1810,Rasgulla Tin,Sweets,5,80,400,2025-02-14,Hyderabad,151,4.3
1811,Chana Dal Namkeen,Snacks,3,30,90,2025-06-12,Mumbai,591,4.3
1812,Rasgulla Tin,Sweets,3,80,240,2024-11-03,Hyderabad,130,3.5
1813,Kaju Katli,Sweets,16,150,2400,2024-07-24,Pune,492,3.5
1814,Kaju Katli,Sweets,5,150,750,2025-03-01,Chennai,392,3.7
1815,Bhel Puri,Snacks,16,35,560,2024-09-10,Ahmedabad,549,3.5
1816,Mathri,Snacks,14,40,560,2024-12-12,Ahmedabad,591,4.5
1817,Gulab Jamun Tin,Sweets,3,90,270,2024-06-21,Chennai,370,
1818,Aloo Bhujia,Snacks,12,20,240,2025-02-07,Ahmedabad,485,4.8
1819,Aloo Bhujia,Snacks,12,20,240,2025-05-21,Hyderabad,869,4.4
1820,Rasgulla Tin,Sweets,10,80,800,2025-01-16,Jaipur,147,3.9
1821,Soan Papdi,Sweets,8,70,560,2024-10-17,Chennai,847,4.4
1822,Navratan Mix,Snacks,5,25,125,2025-06-02,Pune,750,
1823,Soan Papdi,Sweets,12,70,840,2025-02-03,Delhi,718,4.0
1824,Chana Dal Namkeen,Snacks,20,30,600,2024-09-05,Bangalore,30,2.9
1825,Gulab Jamun Tin,Sweets,3,90,270,2025-02-18,Delhi,582,3.5
1826,Rasgulla Tin,Sweets,16,80,1280,2024-07-06,Bangalore,766,4.9
1827,Chana Dal Namkeen,Snacks,14,30,420,2025-02-13,Hyderabad,454,4.2
1828,Masala Papad,Appetizers,4,10,40,2025-04-27,Bangalore,61,2.6
1829,Rasgulla Tin,Sweets,17,80,1360,2024-12-09,Bangalore,11,3.6
1830,Chana Dal Namkeen,Snacks,18,30,540,2025-05-31,Kolkata,941,3.3
1831,Gulab Jamun Tin,Sweets,14,90,1260,2025-03-11,Bangalore,278,3.8
1832,Rasgulla Tin,Sweets,7,80,560,2024-10-07,Pune,633,3.5
1833,Bhel Puri,Snacks,20,35,700,2025-02-19,Mumbai,836,3.7
1834,Soan Papdi,Sweets,13,70,910,2024-11-17,Bangalore,55,4.1
1835,Gulab Jamun Tin,Sweets,9,90,810,2024-07-27,Mumbai,106,4.0
1836,Kaju Katli,Sweets,1,150,150,2024-08-05,Chennai,288,2.8
1837,Gulab Jamun Tin,Sweets,20,90,1800,2024-06-29,Delhi,774,3.0
1838,Gulab Jamun Tin,Sweets,2,90,180,2024-06-26,Chennai,275,3.9
1839,Aloo Bhujia,Snacks,19,20,380,2024-10-08,Jaipur,46,
1840,Navratan Mix,Snacks,10,25,250,2024-12-20,Delhi,365,4.9
1841,Bhel Puri,Snacks,7,35,245,2024-07-27,Hyderabad,769,3.4
1842,Rasgulla Tin,Sweets,4,80,320,2024-07-19,Hyderabad,417,3.8
1843,Bhel Puri,Snacks,5,35,175,2024-09-11,Delhi,601,3.7
1844,Aloo Bhujia,Snacks,10,20,200,2025-05-22,Bangalore,155,2.7
1845,Navratan Mix,Snacks,8,25,200,2025-01-06,Chennai,826,2.9
1846,Rasgulla Tin,Sweets,17,80,1360,2024-08-03,Ahmedabad,746,3.8
1847,Kaju Katli,Sweets,15,150,2250,2024-11-09,Bangalore,347,4.1
1848,Soan Papdi,Sweets,2,70,140,2024-12-05,Pune,244,4.0
1849,Navratan Mix,Snacks,5,25,125,2024-11-03,Lucknow,642,2.7
1850,Aloo Bhujia,Snacks,5,20,100,2025-02-27,Kolkata,560,4.5
1851,Navratan Mix,Snacks,16,25,400,2025-03-27,Mumbai,465,4.8
1852,Rasgulla Tin,Sweets,3,80,240,2025-03-09,Kolkata,590,2.7
1853,Rasgulla Tin,Sweets,15,80,1200,2025-01-07,Kolkata,484,4.4
1854,Chana Dal Namkeen,Snacks,5,30,150,2024-11-21,Mumbai,995,2.6
1855,Masala Papad,Appetizers,13,10,130,2025-01-26,Pune,877,4.2
1856,Chana Dal Namkeen,Snacks,12,30,360,2025-03-27,Ahmedabad,865,3.3
1857,Navratan Mix,Snacks,14,25,350,2025-03-21,Ahmedabad,460,4.7
1858,Aloo Bhujia,Snacks,20,20,400,2024-08-11,Delhi,758,4.2
1859,Bhel Puri,Snacks,1,35,35,2025-05-21,Bangalore,873,3.4
1860,Mathri,Snacks,13,40,520,2024-11-20,Mumbai,228,3.7
1861,Navratan Mix,Snacks,12,25,300,2025-02-21,Jaipur,479,4.8
1862,Chana Dal Namkeen,Snacks,4,30,120,2024-07-20,Mumbai,184,4.8
1863,Soan Papdi,Sweets,14,70,980,2025-05-01,Chennai,411,3.3
1864,Mathri,Snacks,16,40,640,2024-12-19,Chennai,719,2.8
1865,Chana Dal Namkeen,Snacks,2,30,60,2025-02-06,Ahmedabad,159,2.9
1866,Gulab Jamun Tin,Sweets,11,90,990,2024-11-17,Lucknow,32,4.4
1867,Aloo Bhujia,Snacks,12,20,240,2025-06-11,Pune,484,3.0
1868,Aloo Bhujia,Snacks,14,20,280,2024-09-28,Kolkata,258,2.7
1869,Navratan Mix,Snacks,9,25,225,2024-06-24,Pune,83,4.3
1870,Soan Papdi,Sweets,17,70,1190,2025-03-07,Chennai,685,3.0
1871,Aloo Bhujia,Snacks,3,20,60,2024-11-02,Pune,350,3.2
1872,Gulab Jamun Tin,Sweets,12,90,1080,2024-09-04,Pune,493,4.2
1873,Rasgulla Tin,Sweets,14,80,1120,2024-12-01,Hyderabad,934,3.5
1874,Aloo Bhujia,Snacks,18,20,360,2024-12-01,Lucknow,203,4.2
1875,Mathri,Snacks,5,40,200,2024-09-11,Hyderabad,680,4.8
1876,Kaju Katli,Sweets,1,150,150,2025-05-10,Bangalore,918,2.9
1877,Kaju Katli,Sweets,4,150,600,2024-10-30,Pune,269,2.5
1878,Chana Dal Namkeen,Snacks,5,30,150,2024-07-20,Jaipur,654,2.7
1879,Gulab Jamun Tin,Sweets,7,90,630,2025-03-05,Pune,713,2.9
1880,Soan Papdi,Sweets,7,70,490,2024-11-01,Hyderabad,214,4.9
1881,Mathri,Snacks,1,40,40,2025-01-09,Hyderabad,833,3.3
1882,Masala Papad,Appetizers,17,10,170,2025-05-28,Mumbai,716,5.0
1883,Soan Papdi,Sweets,14,70,980,2025-02-17,Hyderabad,360,3.6
1884,Kaju Katli,Sweets,4,150,600,2024-10-29,Bangalore,469,2.9
1885,Mathri,Snacks,6,40,240,2024-07-05,Ahmedabad,446,4.6
1886,Soan Papdi,Sweets,10,70,700,2024-11-13,Lucknow,960,4.6
1887,Navratan Mix,Snacks,4,25,100,2024-09-27,Mumbai,665,
1888,Soan Papdi,Sweets,4,70,280,2024-08-24,Jaipur,767,4.8
1889,Navratan Mix,Snacks,15,25,375,2024-07-29,Ahmedabad,595,4.2
1890,Soan Papdi,Sweets,7,70,490,2025-05-07,Chennai,795,3.5
1891,Gulab Jamun Tin,Sweets,16,90,1440,2025-04-28,Mumbai,359,4.8
1892,Soan Papdi,Sweets,13,70,910,2024-12-05,Delhi,962,3.1
1893,Masala Papad,Appetizers,9,10,90,2024-07-17,Kolkata,314,4.5
1894,Soan Papdi,Sweets,8,70,560,2025-02-24,Delhi,921,2.6
1895,Aloo Bhujia,Snacks,5,20,100,2024-09-02,Hyderabad,860,4.6
1896,Mathri,Snacks,11,40,440,2025-02-16,Hyderabad,174,5.0
1897,Gulab Jamun Tin,Sweets,18,90,1620,2025-02-15,Pune,197,3.5
1898,Aloo Bhujia,Snacks,19,20,380,2025-01-29,Pune,131,3.5
1899,Rasgulla Tin,Sweets,13,80,1040,2024-06-20,Hyderabad,529,3.1
1900,Rasgulla Tin,Sweets,17,80,1360,2024-07-01,Mumbai,646,3.5
1901,Masala Papad,Appetizers,18,10,180,2025-04-13,Bangalore,971,2.7
1902,Aloo Bhujia,Snacks,14,20,280,2024-10-19,Delhi,643,2.9
1903,Mathri,Snacks,18,40,720,2024-09-14,Mumbai,585,4.4
1904,Rasgulla Tin,Sweets,15,80,1200,2024-07-30,Hyderabad,191,4.7
1905,Masala Papad,Appetizers,7,10,70,2025-04-13,Ahmedabad,860,4.5
1906,Soan Papdi,Sweets,9,70,630,2025-01-17,Delhi,281,2.9
1907,Aloo Bhujia,Snacks,19,20,380,2024-08-30,Mumbai,113,4.0
1908,Navratan Mix,Snacks,5,25,125,2024-07-08,Kolkata,268,2.7
1909,Chana Dal Namkeen,Snacks,12,30,360,2025-04-30,Chennai,400,4.5
1910,Soan Papdi,Sweets,3,70,210,2025-04-05,Jaipur,982,3.0
1911,Soan Papdi,Sweets,13,70,910,2025-01-13,Hyderabad,648,4.5
1912,Rasgulla Tin,Sweets,10,80,800,2024-08-31,Delhi,925,3.9
1913,Mathri,Snacks,2,40,80,2025-01-25,Mumbai,999,3.4
1914,Mathri,Snacks,20,40,800,2024-09-03,Ahmedabad,5,4.4
1915,Navratan Mix,Snacks,7,25,175,2025-04-23,Lucknow,30,3.8
1916,Rasgulla Tin,Sweets,7,80,560,2025-05-15,Hyderabad,117,2.6
1917,Rasgulla Tin,Sweets,8,80,640,2024-09-10,Mumbai,745,2.8
1918,Masala Papad,Appetizers,16,10,160,2024-10-17,Chennai,976,4.3
1919,Masala Papad,Appetizers,15,10,150,2025-04-08,Jaipur,446,3.5
1920,Gulab Jamun Tin,Sweets,9,90,810,2024-08-08,Bangalore,202,4.7
1921,Masala Papad,Appetizers,13,10,130,2025-04-14,Mumbai,597,4.0
1922,Rasgulla Tin,Sweets,7,80,560,2025-05-27,Jaipur,443,3.6
1923,Masala Papad,Appetizers,11,10,110,2025-01-29,Lucknow,110,3.6
1924,Mathri,Snacks,12,40,480,2024-06-13,Hyderabad,919,2.7
1925,Rasgulla Tin,Sweets,2,80,160,2024-09-27,Ahmedabad,259,3.2
1926,Bhel Puri,Snacks,12,35,420,2025-05-11,Pune,30,4.5
1927,Soan Papdi,Sweets,6,70,420,2024-08-07,Hyderabad,251,4.1
1928,Kaju Katli,Sweets,5,150,750,2024-08-01,Hyderabad,125,
1929,Aloo Bhujia,Snacks,11,20,220,2025-01-07,Chennai,476,3.3
1930,Gulab Jamun Tin,Sweets,18,90,1620,2024-09-17,Mumbai,394,3.0
1931,Gulab Jamun Tin,Sweets,4,90,360,2025-04-18,Ahmedabad,284,4.9
1932,Navratan Mix,Snacks,19,25,475,2024-08-18,Pune,698,3.3
1933,Kaju Katli,Sweets,7,150,1050,2024-07-24,Chennai,50,3.7
1934,Masala Papad,Appetizers,14,10,140,2025-02-23,Mumbai,127,4.0
1935,Mathri,Snacks,13,40,520,2025-05-14,Chennai,590,
1936,Aloo Bhujia,Snacks,19,20,380,2024-06-22,Delhi,933,2.8
1937,Soan Papdi,Sweets,2,70,140,2024-08-02,Ahmedabad,940,3.3
1938,Aloo Bhujia,Snacks,3,20,60,2024-06-17,Jaipur,97,3.5
1939,Masala Papad,Appetizers,9,10,90,2024-10-29,Hyderabad,771,2.7
1940,Kaju Katli,Sweets,16,150,2400,2025-04-14,Lucknow,48,4.2
1941,Chana Dal Namkeen,Snacks,16,30,480,2025-04-14,Mumbai,863,4.0
1942,Aloo Bhujia,Snacks,8,20,160,2024-09-12,Delhi,845,
1943,Navratan Mix,Snacks,11,25,275,2025-01-26,Pune,231,3.0
1944,Kaju Katli,Sweets,18,150,2700,2024-10-15,Delhi,956,2.6
1945,Aloo Bhujia,Snacks,4,20,80,2024-06-18,Delhi,969,3.2
1946,Mathri,Snacks,13,40,520,2024-08-18,Kolkata,715,2.8
1947,Chana Dal Namkeen,Snacks,4,30,120,2024-09-23,Bangalore,326,4.4
1948,Soan Papdi,Sweets,15,70,1050,2024-07-02,Mumbai,534,3.9
1949,Chana Dal Namkeen,Snacks,9,30,270,2024-07-31,Hyderabad,791,3.1
1950,Masala Papad,Appetizers,10,10,100,2025-03-27,Mumbai,361,4.7
1951,Gulab Jamun Tin,Sweets,3,90,270,2024-11-22,Mumbai,995,3.0
1952,Gulab Jamun Tin,Sweets,15,90,1350,2025-01-02,Pune,192,3.4
1953,Mathri,Snacks,17,40,680,2024-07-26,Ahmedabad,879,4.9
1954,Chana Dal Namkeen,Snacks,5,30,150,2025-03-28,Ahmedabad,108,3.0
1955,Kaju Katli,Sweets,13,150,1950,2024-07-06,Jaipur,888,3.0
1956,Soan Papdi,Sweets,7,70,490,2024-12-13,Mumbai,284,4.2
1957,Mathri,Snacks,4,40,160,2024-12-03,Bangalore,472,4.4
1958,Gulab Jamun Tin,Sweets,1,90,90,2025-04-10,Jaipur,191,3.7
1959,Bhel Puri,Snacks,15,35,525,2024-10-30,Hyderabad,271,3.9
1960,Kaju Katli,Sweets,14,150,2100,2024-12-28,Chennai,154,3.6
1961,Kaju Katli,Sweets,2,150,300,2025-01-28,Jaipur,279,2.6
1962,Soan Papdi,Sweets,14,70,980,2024-07-24,Chennai,301,2.9
1963,Masala Papad,Appetizers,17,10,170,2024-12-04,Lucknow,505,2.8
1964,Aloo Bhujia,Snacks,8,20,160,2024-12-24,Mumbai,224,4.7
1965,Mathri,Snacks,9,40,360,2024-09-06,Chennai,67,3.2
1966,Mathri,Snacks,13,40,520,2025-02-05,Pune,402,4.3
1967,Masala Papad,Appetizers,16,10,160,2024-06-28,Chennai,175,3.4
1968,Masala Papad,Appetizers,20,10,200,2025-03-21,Kolkata,751,
1969,Rasgulla Tin,Sweets,17,80,1360,2025-04-12,Lucknow,488,4.6
1970,Gulab Jamun Tin,Sweets,6,90,540,2025-05-30,Hyderabad,697,3.0
1971,Chana Dal Namkeen,Snacks,5,30,150,2025-05-14,Delhi,682,3.3
1972,Rasgulla Tin,Sweets,9,80,720,2025-02-22,Mumbai,174,4.6
1973,Mathri,Snacks,12,40,480,2024-12-31,Jaipur,597,
1974,Gulab Jamun Tin,Sweets,16,90,1440,2024-10-07,Mumbai,46,3.9
1975,Masala Papad,Appetizers,8,10,80,2024-12-06,Ahmedabad,515,2.9
1976,Navratan Mix,Snacks,4,25,100,2025-02-16,Kolkata,823,3.6
